id,nni,first_name,last_name,full_name,gender,birth_date,ethnicity,phone,email,wilaya_id,wilaya_name,moughataa_id,moughataa_name,profile_type,kyc_level,status,device_type,registration_date,last_login,created_at,updated_at
7360,8906659328,Fodié,Gaye,Fodié Gaye,M,1989-12-22,SONINKE,+22222312689,,6,Brakna,17,,STANDARD,,ACTIVE,ANDROID,2024-01-07,2024-11-11T02:08:46.700Z,2024-01-07T14:39:12.926Z,2024-11-11T02:08:46.700Z
7361,7104663030,Mariam,Mint Wedadi,Mariam Mint Wedadi,F,1971-05-15,MAURE,+22225217643,,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,ACTIVE,ANDROID,2022-04-06,2024-06-21T13:40:48.569Z,2022-04-06T11:49:29.094Z,2024-06-21T13:40:48.569Z
7362,9601079417,Kani,Mbaye,Kani Mbaye,F,1996-08-03,SONINKE,+22232932858,kani.mbaye930@yahoo.fr,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,WEB,2023-11-18,2023-11-21T18:59:02.471Z,2023-11-18T11:23:06.553Z,2023-11-21T18:59:02.471Z
7363,6101283292,Cheibany,Ould Limam,Cheibany Ould Limam,M,1961-11-14,MAURE,+22246245801,cheibany.ouldlimam338@gmail.com,1,Nouakchott-Nord,1,,PREMIUM,,ACTIVE,ANDROID,2024-11-29,2024-12-19T21:29:04.653Z,2024-11-29T19:55:04.113Z,2024-12-19T21:29:04.653Z
7364,6901871462,Fatoumata,Anne,Fatoumata Anne,F,1969-04-17,SONINKE,+22233936361,fatoumata.anne242@outlook.com,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2022-05-10,2024-02-19T03:10:44.546Z,2022-05-10T17:43:54.688Z,2024-02-19T03:10:44.546Z
7365,9702872487,Cheikh Sidiya,Ndour,Cheikh Sidiya Ndour,M,1997-11-25,SONINKE,+22234063135,,2,Nouakchott-Ouest,4,,STANDARD,,BLOCKED,ANDROID,2023-06-01,2024-06-13T06:32:56.753Z,2023-06-01T20:33:51.173Z,2024-06-13T06:32:56.753Z
7366,9202434767,Houda,Kane,Houda Kane,F,1992-06-18,PEUL,+22246930535,,2,Nouakchott-Ouest,6,,PREMIUM,,ACTIVE,ANDROID,2023-01-21,2024-01-03T02:47:13.571Z,2023-01-21T23:20:22.238Z,2024-01-03T02:47:13.571Z
7367,6603317747,Moustapha,Ould Maloum,Moustapha Ould Maloum,M,1966-07-09,MAURE,+22248337218,,3,Nouakchott-Sud,9,,OCCASIONAL,,ACTIVE,ANDROID,2024-02-23,2024-11-24T23:10:26.099Z,2024-02-23T14:02:31.167Z,2024-11-24T23:10:26.099Z
7368,8311403448,Messoud,Ould El Mamy,Messoud Ould El Mamy,M,1983-05-08,MAURE,+22234435439,messoud.ouldelmamy335@hotmail.fr,11,Hodh El Gharbi,42,,OCCASIONAL,,ACTIVE,ANDROID,2023-05-14,2024-08-06T06:43:01.104Z,2023-05-14T16:00:54.460Z,2024-08-06T06:43:01.104Z
7369,0404560313,Ndèye,Wade,Ndèye Wade,F,2004-07-21,PEUL,+22234379436,ndèye.wade529@yahoo.fr,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2023-12-06,2024-11-18T12:41:00.387Z,2023-12-06T11:17:29.044Z,2024-11-18T12:41:00.387Z
7370,8515872309,Ndèye,Sow,Ndèye Sow,F,1985-11-05,PEUL,+22222249915,ndèye.sow161@outlook.com,15,Tiris Zemmour,55,,DORMANT,,ACTIVE,IOS,2023-01-24,2023-12-14T03:36:59.555Z,2023-01-24T15:57:56.426Z,2023-12-14T03:36:59.555Z
7371,6302168095,Moulaye,Ould Taleb,Moulaye Ould Taleb,M,1963-02-16,MAURE,+22234198755,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2023-06-17,2024-01-25T10:14:24.477Z,2023-06-17T10:34:24.947Z,2024-01-25T10:14:24.477Z
7372,8804234559,Dah,Ould Ghali,Dah Ould Ghali,M,1988-03-13,MAURE,+22225080240,,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,ACTIVE,ANDROID,2022-09-12,2023-09-17T11:56:07.164Z,2022-09-12T19:14:48.774Z,2023-09-17T11:56:07.164Z
7373,8502214260,Fatoumata,Touré,Fatoumata Touré,F,1985-08-05,WOLOF,+22245729298,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2022-09-18,2023-09-05T06:37:57.586Z,2022-09-18T03:05:38.545Z,2023-09-05T06:37:57.586Z
7374,8705854692,Khadija,Mint Isselmou,Khadija Mint Isselmou,F,1987-05-12,MAURE,+22232677717,,5,Trarza,14,,DORMANT,,ACTIVE,ANDROID,2024-10-18,2024-12-23T15:24:08.098Z,2024-10-18T00:29:23.521Z,2024-12-23T15:24:08.098Z
7375,7806949351,Hamadi,Ould Nagi,Hamadi Ould Nagi,M,1978-06-15,MAURE,+22225095503,,6,Brakna,21,,OCCASIONAL,,ACTIVE,ANDROID,2023-01-14,2024-02-27T21:08:29.368Z,2023-01-14T01:30:22.589Z,2024-02-27T21:08:29.368Z
7376,7902865906,Moctar,Ould El Ghassem,Moctar Ould El Ghassem,M,1979-10-04,MAURE,+22222795349,,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,ANDROID,2022-08-04,2024-12-27T05:06:15.676Z,2022-08-04T06:20:37.894Z,2024-12-27T05:06:15.676Z
7377,9804783391,Taleb,Ould Lemrabott,Taleb Ould Lemrabott,M,1998-03-06,MAURE,+22234303494,taleb.ouldlemrabott363@yahoo.fr,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,ACTIVE,WEB,2022-04-05,2023-02-06T10:34:46.296Z,2022-04-05T09:19:58.217Z,2023-02-06T10:34:46.296Z
7378,7401936583,Kalidou,Diakité,Kalidou Diakité,M,1974-06-24,PEUL,+22224085742,,1,Nouakchott-Nord,3,,STANDARD,,PENDING_KYC,WEB,2022-08-25,2024-07-06T16:09:00.985Z,2022-08-25T16:27:16.285Z,2024-07-06T16:09:00.985Z
7379,7903463956,Zeinab,Diarra,Zeinab Diarra,F,1979-11-19,WOLOF,+22234898116,,3,Nouakchott-Sud,7,,OCCASIONAL,,ACTIVE,ANDROID,2023-08-31,2024-07-22T03:12:26.847Z,2023-08-31T14:30:36.605Z,2024-07-22T03:12:26.847Z
7380,9603858773,Aminetou,Ly,Aminetou Ly,F,1996-04-24,SONINKE,+22224023543,aminetou.ly121@outlook.com,3,Nouakchott-Sud,9,,ACTIVE,,ACTIVE,ANDROID,2023-06-19,2024-12-17T23:49:39.582Z,2023-06-19T15:09:25.916Z,2024-12-17T23:49:39.582Z
7381,6015341853,Soueidatt,Ould Ahmed,Soueidatt Ould Ahmed,M,1960-02-14,MAURE,+22242584600,soueidatt.ouldahmed757@outlook.com,15,Tiris Zemmour,54,,DORMANT,,ACTIVE,ANDROID,2023-06-14,2024-05-25T11:06:42.897Z,2023-06-14T07:49:59.244Z,2024-05-25T11:06:42.897Z
7382,0002811844,Ghali,Ould Abdel Aziz,Ghali Ould Abdel Aziz,M,2000-07-15,MAURE,+22224194009,,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,ANDROID,2023-11-05,2024-04-28T10:02:25.266Z,2023-11-05T04:46:38.447Z,2024-04-28T10:02:25.266Z
7383,8102578517,Mbarka,Sy,Mbarka Sy,F,1981-06-10,SONINKE,+22224917215,,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,USSD,2024-11-24,2024-12-02T01:03:58.159Z,2024-11-24T14:40:45.870Z,2024-12-02T01:03:58.159Z
7384,8008232766,Defa,Mint Jiddou,Defa Mint Jiddou,F,1980-09-26,MAURE,+22223659249,,8,Guidimaka,27,,STANDARD,,ACTIVE,WEB,2022-08-20,2022-09-13T11:06:32.670Z,2022-08-20T00:08:21.315Z,2022-09-13T11:06:32.670Z
7385,8202521910,Yahya,Ould Ahmedou,Yahya Ould Ahmedou,M,1982-03-23,MAURE,+22246199520,yahya.ouldahmedou934@outlook.com,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,IOS,2023-01-22,2023-10-10T13:10:24.457Z,2023-01-22T03:19:47.785Z,2023-10-10T13:10:24.457Z
7386,9301217968,Hawa,Thiam,Hawa Thiam,F,1993-09-28,PEUL,+22224836285,,1,Nouakchott-Nord,2,,STANDARD,,SUSPENDED,WEB,2024-07-24,2024-11-15T22:53:02.015Z,2024-07-24T21:43:07.812Z,2024-11-15T22:53:02.015Z
7387,6402020059,Ténin,Ndiaye,Ténin Ndiaye,F,1964-09-20,WOLOF,+22237780089,ténin.ndiaye744@outlook.com,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,USSD,2023-06-21,2024-08-06T14:47:02.010Z,2023-06-21T13:46:58.660Z,2024-08-06T14:47:02.010Z
7388,7802521083,Saleck,Ould Soufi,Saleck Ould Soufi,M,1978-10-27,MAURE,+22233440437,saleck.ouldsoufi223@hotmail.fr,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2024-04-09,2024-05-07T05:35:40.889Z,2024-04-09T06:49:33.137Z,2024-05-07T05:35:40.889Z
7389,0404205746,Rokaya,Mint Hadrami,Rokaya Mint Hadrami,F,2004-05-15,MAURE,+22223310849,,4,Dakhlet Nouadhibou,10,,STANDARD,,BLOCKED,ANDROID,2024-05-19,2024-09-26T23:30:56.135Z,2024-05-19T11:42:53.609Z,2024-09-26T23:30:56.135Z
7390,8504799967,Mohamed Yahya,Ould El Mokhtar,Mohamed Yahya Ould El Mokhtar,M,1985-05-02,MAURE,+22234868336,,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,ACTIVE,ANDROID,2022-07-13,2024-04-14T02:33:59.640Z,2022-07-13T01:52:23.889Z,2024-04-14T02:33:59.640Z
7391,6208719744,Mariama,Thiam,Mariama Thiam,F,1962-04-25,PEUL,+22223550592,mariama.thiam123@gmail.com,8,Guidimaka,29,,OCCASIONAL,,ACTIVE,WEB,2024-05-06,2024-09-27T01:00:20.907Z,2024-05-06T13:36:11.853Z,2024-09-27T01:00:20.907Z
7392,6415273503,Tidiane,Diakité,Tidiane Diakité,M,1964-12-22,SONINKE,+22223466860,,15,Tiris Zemmour,53,,DORMANT,,INACTIVE,ANDROID,2022-06-11,2024-10-24T21:43:01.885Z,2022-06-11T20:37:09.929Z,2024-10-24T21:43:01.885Z
7393,9403570378,Karounga,Fall,Karounga Fall,M,1994-08-27,PEUL,+22236461858,,3,Nouakchott-Sud,9,,STANDARD,,ACTIVE,USSD,2023-04-03,2024-10-23T05:16:26.302Z,2023-04-03T10:17:40.532Z,2024-10-23T05:16:26.302Z
7394,9102599049,Mohamed Vall,Ould Abdel Kader,Mohamed Vall Ould Abdel Kader,M,1991-08-27,MAURE,+22225808451,mohamedvall.ouldabdelkader943@outlook.com,2,Nouakchott-Ouest,6,,PREMIUM,,ACTIVE,ANDROID,2022-06-15,2024-08-26T02:37:37.258Z,2022-06-15T18:56:18.446Z,2024-08-26T02:37:37.258Z
7395,8613501521,Minetou,Mint Khalil,Minetou Mint Khalil,F,1986-10-15,MAURE,+22222289578,minetou.mintkhalil977@gmail.com,13,Tagant,49,,VIP,,ACTIVE,ANDROID,2023-04-12,2024-02-17T08:13:00.709Z,2023-04-12T18:26:41.063Z,2024-02-17T08:13:00.709Z
7396,0003173565,Mariam,Sakho,Mariam Sakho,F,2000-09-10,WOLOF,+22232141243,,3,Nouakchott-Sud,9,,OCCASIONAL,,BLOCKED,ANDROID,2023-09-02,2024-03-01T08:58:03.718Z,2023-09-02T01:48:50.105Z,2024-03-01T08:58:03.718Z
7397,6502989739,Oumou,Cissé,Oumou Cissé,F,1965-01-12,SONINKE,+22232182105,,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,ANDROID,2023-11-09,2024-08-14T18:46:41.058Z,2023-11-09T02:06:25.887Z,2024-08-14T18:46:41.058Z
7398,9702963163,Nagi,Thiaw,Nagi Thiaw,M,1997-06-11,SONINKE,+22223471027,,2,Nouakchott-Ouest,4,,PREMIUM,,ACTIVE,ANDROID,2023-10-24,2023-11-01T07:21:24.143Z,2023-10-24T22:47:38.545Z,2023-11-01T07:21:24.143Z
7399,6301732642,Jemila,Mint Ahmed,Jemila Mint Ahmed,F,1963-09-28,MAURE,+22225250413,jemila.mintahmed226@gmail.com,1,Nouakchott-Nord,1,,ACTIVE,,ACTIVE,ANDROID,2022-11-26,2022-12-19T21:05:21.809Z,2022-11-26T17:32:39.757Z,2022-12-19T21:05:21.809Z
7400,0202469777,Mokhtar,Ould Nagi,Mokhtar Ould Nagi,M,2002-07-17,MAURE,+22223679064,,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,ANDROID,2023-08-24,2024-07-05T13:18:10.744Z,2023-08-24T03:51:39.960Z,2024-07-05T13:18:10.744Z
7401,0303699640,Souleymane,Dramé,Souleymane Dramé,M,2003-10-27,WOLOF,+22234924570,souleymane.dramé945@outlook.com,3,Nouakchott-Sud,7,,STANDARD,,ACTIVE,ANDROID,2023-03-31,2023-05-08T23:37:45.311Z,2023-03-31T09:57:33.630Z,2023-05-08T23:37:45.311Z
7402,8803396827,Zakaria,Ould Bouha,Zakaria Ould Bouha,M,1988-04-24,MAURE,+22225046125,,3,Nouakchott-Sud,7,,DORMANT,,ACTIVE,ANDROID,2024-06-15,2024-09-19T06:53:29.557Z,2024-06-15T22:09:55.606Z,2024-09-19T06:53:29.557Z
7403,8502028207,Mbarka,Mint Abeih,Mbarka Mint Abeih,F,1985-01-08,MAURE,+22224946212,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,WEB,2023-11-24,2024-08-18T16:35:08.683Z,2023-11-24T15:56:02.709Z,2024-08-18T16:35:08.683Z
7404,9605719603,Adama,Ndour,Adama Ndour,M,1996-12-08,WOLOF,+22222138773,adama.ndour539@hotmail.fr,5,Trarza,16,,OCCASIONAL,,BLOCKED,ANDROID,2024-02-16,2024-06-30T00:37:22.915Z,2024-02-16T22:26:00.313Z,2024-06-30T00:37:22.915Z
7405,9403644707,Malouma,Diallo,Malouma Diallo,F,1994-03-25,WOLOF,+22224883299,,3,Nouakchott-Sud,7,,STANDARD,,INACTIVE,ANDROID,2022-01-14,2023-09-02T10:27:12.999Z,2022-01-14T03:18:23.753Z,2023-09-02T10:27:12.999Z
7406,8001019087,Issa,Niang,Issa Niang,M,1980-12-07,PEUL,+22235807794,,1,Nouakchott-Nord,3,,STANDARD,,INACTIVE,ANDROID,2024-06-03,2024-08-24T10:31:05.737Z,2024-06-03T21:12:21.468Z,2024-08-24T10:31:05.737Z
7407,9001467546,Kalilou,Diallo,Kalilou Diallo,M,1990-02-26,PEUL,+22225773963,kalilou.diallo34@gmail.com,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,WEB,2023-05-25,2024-11-10T16:23:47.828Z,2023-05-25T10:36:04.443Z,2024-11-10T16:23:47.828Z
7408,6001085549,Habiboullah,Touré,Habiboullah Touré,M,1960-10-27,SONINKE,+22234382611,habiboullah.touré42@yahoo.fr,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,ANDROID,2022-07-28,2024-07-24T14:46:59.654Z,2022-07-28T10:52:57.732Z,2024-07-24T14:46:59.654Z
7409,9110361203,Defa,Mint Ahmed,Defa Mint Ahmed,F,1991-11-03,MAURE,+22224466507,defa.mintahmed540@outlook.com,10,Hodh Ech Chargui,39,,ACTIVE,,PENDING_KYC,ANDROID,2024-05-03,2024-07-13T22:30:13.959Z,2024-05-03T02:55:44.228Z,2024-07-13T22:30:13.959Z
7410,8401914658,Leila,Mint Hamadi,Leila Mint Hamadi,F,1984-12-18,MAURE,+22232886068,,1,Nouakchott-Nord,1,,OCCASIONAL,,ACTIVE,ANDROID,2022-12-02,2023-10-02T21:08:03.885Z,2022-12-02T03:24:44.290Z,2023-10-02T21:08:03.885Z
7411,9403514512,Kesso,Sène,Kesso Sène,F,1994-07-22,WOLOF,+22222486958,,3,Nouakchott-Sud,9,,STANDARD,,ACTIVE,IOS,2024-05-13,2024-05-18T07:43:01.718Z,2024-05-13T15:05:19.901Z,2024-05-18T07:43:01.718Z
7412,9901878237,Khadija,Mint Sidi,Khadija Mint Sidi,F,1999-01-06,MAURE,+22223379136,khadija.mintsidi360@hotmail.fr,1,Nouakchott-Nord,1,,ACTIVE,,ACTIVE,ANDROID,2023-06-10,2024-04-24T14:20:32.247Z,2023-06-10T08:17:54.804Z,2024-04-24T14:20:32.247Z
7413,0001948260,Ibrahima,Diop,Ibrahima Diop,M,2000-01-07,SONINKE,+22232287761,,1,Nouakchott-Nord,2,,STANDARD,,ACTIVE,ANDROID,2024-04-17,2024-06-05T14:57:27.843Z,2024-04-17T02:54:48.035Z,2024-06-05T14:57:27.843Z
7414,0402014359,Meymouna,Niang,Meymouna Niang,F,2004-08-11,PEUL,+22249482157,meymouna.niang870@hotmail.fr,2,Nouakchott-Ouest,5,,PREMIUM,,ACTIVE,USSD,2024-01-26,2024-07-18T14:33:54.117Z,2024-01-26T02:24:43.486Z,2024-07-18T14:33:54.117Z
7415,0101351595,Hamadi,Wade,Hamadi Wade,M,2001-09-16,PEUL,+22234589030,,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2023-02-14,2023-11-06T06:20:10.958Z,2023-02-14T22:28:05.205Z,2023-11-06T06:20:10.958Z
7416,0202219703,Djenaba,Kane,Djenaba Kane,F,2002-05-26,PEUL,+22236272037,djenaba.kane236@yahoo.fr,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,ANDROID,2023-10-27,2024-03-27T18:48:59.392Z,2023-10-27T20:13:13.682Z,2024-03-27T18:48:59.392Z
7417,9803355902,Malick,Kanouté,Malick Kanouté,M,1998-08-19,SONINKE,+22222344829,,3,Nouakchott-Sud,8,,ACTIVE,,ACTIVE,ANDROID,2022-01-27,2024-01-21T17:49:49.641Z,2022-01-27T18:07:09.340Z,2024-01-21T17:49:49.641Z
7418,7701867365,Ibrahima,Koita,Ibrahima Koita,M,1977-04-22,WOLOF,+22232907834,,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,ANDROID,2022-08-23,2024-07-27T22:14:36.470Z,2022-08-23T14:53:24.635Z,2024-07-27T22:14:36.470Z
7419,7802457586,Mouna,Sall,Mouna Sall,F,1978-06-20,PEUL,+22233999583,,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,ANDROID,2024-10-06,2024-10-07T06:49:34.242Z,2024-10-06T00:08:48.007Z,2024-10-07T06:49:34.242Z
7420,6215239334,Malouma,Mint Abdel Aziz,Malouma Mint Abdel Aziz,F,1962-11-09,MAURE,+22222855538,malouma.mintabdelaziz445@outlook.com,15,Tiris Zemmour,54,,OCCASIONAL,,ACTIVE,ANDROID,2024-05-12,2024-05-22T10:47:42.196Z,2024-05-12T20:35:11.133Z,2024-05-22T10:47:42.196Z
7421,9603824068,Limam,Ould Salem,Limam Ould Salem,M,1996-10-25,MAURE,+22234635405,limam.ouldsalem456@gmail.com,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,ANDROID,2024-07-06,2024-08-01T16:43:58.989Z,2024-07-06T18:16:46.385Z,2024-08-01T16:43:58.989Z
7422,6814600847,Lemrabott,Ould Salem,Lemrabott Ould Salem,M,1968-01-24,MAURE,+22233982199,,14,Inchiri,52,,ACTIVE,,ACTIVE,WEB,2023-04-17,2024-03-28T00:46:10.909Z,2023-04-17T23:39:03.704Z,2024-03-28T00:46:10.909Z
7423,8502518065,Karamoko,Diallo,Karamoko Diallo,M,1985-10-17,WOLOF,+22244790728,karamoko.diallo261@hotmail.fr,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,ANDROID,2024-12-24,2024-12-26T22:01:18.347Z,2024-12-24T23:10:11.055Z,2024-12-26T22:01:18.347Z
7424,8604088116,Sira,Diop,Sira Diop,F,1986-06-02,PEUL,+22222019454,,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,SUSPENDED,IOS,2022-06-14,2024-12-10T03:25:18.708Z,2022-06-14T00:54:53.309Z,2024-12-10T03:25:18.708Z
7425,7402043976,Aicha,Mint Soufi,Aicha Mint Soufi,F,1974-12-04,MAURE,+22249658788,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2023-06-20,2023-09-12T05:26:35.698Z,2023-06-20T19:45:01.614Z,2023-09-12T05:26:35.698Z
7426,7707185397,Hamoud,Dramé,Hamoud Dramé,M,1977-03-19,PEUL,+22223226773,,7,Gorgol,23,,STANDARD,,ACTIVE,IOS,2023-05-11,2023-07-05T14:10:08.119Z,2023-05-11T13:59:22.996Z,2023-07-05T14:10:08.119Z
7427,6605558285,Habiboullah,Dramé,Habiboullah Dramé,M,1966-11-08,PEUL,+22236851626,habiboullah.dramé221@hotmail.fr,5,Trarza,11,,OCCASIONAL,,ACTIVE,ANDROID,2022-03-03,2024-03-05T06:47:22.954Z,2022-03-03T08:24:52.187Z,2024-03-05T06:47:22.954Z
7428,8701233914,Tourad,Ould Bouha,Tourad Ould Bouha,M,1987-06-14,MAURE,+22223238218,tourad.ouldbouha75@hotmail.fr,1,Nouakchott-Nord,2,,OCCASIONAL,,ACTIVE,ANDROID,2023-05-15,2024-06-11T00:54:46.364Z,2023-05-15T09:16:51.178Z,2024-06-11T00:54:46.364Z
7429,7901186316,Mounina,Mint Salem,Mounina Mint Salem,F,1979-10-27,MAURE,+22222027700,mounina.mintsalem474@yahoo.fr,1,Nouakchott-Nord,3,,DORMANT,,ACTIVE,ANDROID,2024-06-25,2024-12-15T03:08:16.779Z,2024-06-25T02:44:42.216Z,2024-12-15T03:08:16.779Z
7430,6403819359,Adama,Wade,Adama Wade,M,1964-10-21,WOLOF,+22233395694,adama.wade361@gmail.com,3,Nouakchott-Sud,9,,ACTIVE,,INACTIVE,ANDROID,2023-06-11,2024-01-04T07:24:58.199Z,2023-06-11T01:53:30.088Z,2024-01-04T07:24:58.199Z
7431,6912196239,Minetou,Diop,Minetou Diop,F,1969-05-27,WOLOF,+22237036993,,12,Adrar,46,,OCCASIONAL,,ACTIVE,ANDROID,2023-10-28,2024-12-09T02:01:57.579Z,2023-10-28T21:30:08.372Z,2024-12-09T02:01:57.579Z
7432,8202868509,Rougui,Koné,Rougui Koné,F,1982-02-08,PEUL,+22223234074,rougui.koné423@yahoo.fr,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,ANDROID,2023-01-07,2024-11-17T13:54:11.765Z,2023-01-07T22:46:16.484Z,2024-11-17T13:54:11.765Z
7433,9902872063,Mahjouba,Bathily,Mahjouba Bathily,F,1999-01-23,WOLOF,+22236822230,mahjouba.bathily764@gmail.com,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,IOS,2022-11-19,2024-10-03T23:14:44.527Z,2022-11-19T21:44:07.721Z,2024-10-03T23:14:44.527Z
7434,6605898080,Mariem,Mint Saad,Mariem Mint Saad,F,1966-10-07,MAURE,+22247615184,,5,Trarza,15,,PREMIUM,,ACTIVE,IOS,2024-03-30,2024-11-09T23:44:15.329Z,2024-03-30T01:28:53.085Z,2024-11-09T23:44:15.329Z
7435,8102430390,Abdel Rahman,Ndiaye,Abdel Rahman Ndiaye,M,1981-10-19,PEUL,+22224287106,abdelrahman.ndiaye24@outlook.com,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,USSD,2024-05-23,2024-10-24T11:39:52.356Z,2024-05-23T02:08:12.723Z,2024-10-24T11:39:52.356Z
7436,6402665380,Isselmou,Ould Hamoud,Isselmou Ould Hamoud,M,1964-11-01,MAURE,+22235515865,,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2024-10-04,2024-11-18T05:54:46.421Z,2024-10-04T07:22:17.213Z,2024-11-18T05:54:46.421Z
7437,7402341270,Oumou,Sy,Oumou Sy,F,1974-11-21,SONINKE,+22223750572,oumou.sy733@gmail.com,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,ANDROID,2024-07-22,2024-10-20T00:11:43.550Z,2024-07-22T06:07:46.692Z,2024-10-20T00:11:43.550Z
7438,7515475082,Tiémoko,Ndiaye,Tiémoko Ndiaye,M,1975-07-28,WOLOF,+22235185006,tiémoko.ndiaye215@yahoo.fr,15,Tiris Zemmour,55,,STANDARD,,ACTIVE,ANDROID,2023-04-05,2024-11-26T07:06:27.580Z,2023-04-05T09:19:42.254Z,2024-11-26T07:06:27.580Z
7439,7202483714,Oumou,Mint Vall,Oumou Mint Vall,F,1972-08-15,MAURE,+22225289255,,2,Nouakchott-Ouest,5,,PREMIUM,,ACTIVE,USSD,2023-08-14,2024-10-03T06:54:42.001Z,2023-08-14T08:37:59.882Z,2024-10-03T06:54:42.001Z
7440,8903743510,Bakary,Niang,Bakary Niang,M,1989-03-23,PEUL,+22233075087,bakary.niang769@outlook.com,3,Nouakchott-Sud,7,,PREMIUM,,ACTIVE,USSD,2022-01-07,2022-05-22T12:49:22.073Z,2022-01-07T02:45:58.886Z,2022-05-22T12:49:22.073Z
7441,0202909080,Hamoud,Ould El Mokhtar,Hamoud Ould El Mokhtar,M,2002-02-12,MAURE,+22223397817,hamoud.ouldelmokhtar987@yahoo.fr,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2022-05-08,2024-03-01T10:39:40.825Z,2022-05-08T12:47:47.745Z,2024-03-01T10:39:40.825Z
7442,8205350429,Ahmed Salem,Ould Salem,Ahmed Salem Ould Salem,M,1982-10-07,MAURE,+22224051926,ahmedsalem.ouldsalem714@gmail.com,5,Trarza,14,,ACTIVE,,ACTIVE,ANDROID,2023-08-17,2024-05-16T01:50:00.944Z,2023-08-17T20:15:50.162Z,2024-05-16T01:50:00.944Z
7443,0101353407,Oumou,Mint Bouha,Oumou Mint Bouha,F,2001-12-21,MAURE,+22223725259,,1,Nouakchott-Nord,1,,OCCASIONAL,,ACTIVE,IOS,2024-01-30,2024-07-18T23:43:52.514Z,2024-01-30T01:55:09.243Z,2024-07-18T23:43:52.514Z
7444,8402731308,Zakaria,Dieng,Zakaria Dieng,M,1984-09-01,PEUL,+22222778182,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,IOS,2022-09-07,2024-11-26T13:42:57.883Z,2022-09-07T02:37:25.725Z,2024-11-26T13:42:57.883Z
7445,6805956122,Malouma,Mint Vadel,Malouma Mint Vadel,F,1968-04-16,MAURE,+22225391855,malouma.mintvadel261@yahoo.fr,5,Trarza,16,,STANDARD,,ACTIVE,IOS,2024-07-21,2024-11-20T19:16:17.124Z,2024-07-21T07:29:50.500Z,2024-11-20T19:16:17.124Z
7446,9302170855,Salem,Anne,Salem Anne,M,1993-09-26,PEUL,+22233213070,,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,USSD,2023-08-24,2024-02-16T18:04:50.985Z,2023-08-24T21:46:28.436Z,2024-02-16T18:04:50.985Z
7447,8303260327,Salka,Sarr,Salka Sarr,F,1983-09-28,PEUL,+22246915573,,3,Nouakchott-Sud,8,,DORMANT,,ACTIVE,ANDROID,2024-07-16,2024-11-08T08:51:33.794Z,2024-07-16T11:12:31.119Z,2024-11-08T08:51:33.794Z
7448,9002451607,Youssouf,Gaye,Youssouf Gaye,M,1990-03-10,PEUL,+22224838320,,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2023-06-13,2023-12-25T13:32:33.623Z,2023-06-13T01:10:59.439Z,2023-12-25T13:32:33.623Z
