id,user_id,account_number,account_type,account_type_label,currency,balance,available_balance,daily_limit,monthly_limit,status,is_primary,opened_date,last_activity,created_at,updated_at
9264,8409,NW441051513,WALLET,,MRU,12000,12000,500000,15000000,ACTIVE,true,2024-05-11,2024-11-08T11:24:04.109Z,2024-05-11T09:06:31.695Z,2024-11-08T11:24:04.109Z
9265,8410,NS846026778,SAVINGS,,MRU,6900,6900,500000,15000000,ACTIVE,true,2022-06-09,2023-07-03T15:25:44.661Z,2022-06-09T15:10:21.829Z,2023-07-03T15:25:44.661Z
9266,8411,NA022496846,AGENT,,MRU,930400,301000,500000,15000000,ACTIVE,true,2023-02-05,2024-08-09T11:22:42.313Z,2023-02-05T19:51:35.726Z,2024-08-09T11:22:42.313Z
9267,8411,NW384381532,WALLET,,MRU,375000,375000,500000,15000000,ACTIVE,false,2023-02-05,2024-09-05T00:23:45.251Z,2023-02-05T19:51:35.726Z,2024-09-05T00:23:45.251Z
9268,8412,NW552437424,WALLET,,MRU,18475,50000,500000,15000000,ACTIVE,true,2024-03-27,2024-05-22T11:45:37.085Z,2024-03-27T22:03:44.768Z,2024-05-22T11:45:37.085Z
9269,8413,NW598342359,WALLET,,MRU,16000,16000,500000,15000000,DORMANT,true,2022-11-04,2024-10-15T08:46:48.709Z,2022-11-04T02:32:20.146Z,2024-10-15T08:46:48.709Z
9270,8414,NW439099073,WALLET,,MRU,15950,30000,500000,15000000,ACTIVE,true,2022-09-23,2023-08-11T00:49:36.119Z,2022-09-23T13:14:13.088Z,2023-08-11T00:49:36.119Z
9271,8415,NS484672308,SAVINGS,,MRU,1985,23000,500000,15000000,ACTIVE,true,2022-06-05,2024-10-19T04:06:04.002Z,2022-06-05T13:50:54.744Z,2024-10-19T04:06:04.002Z
9272,8416,NW276998281,WALLET,,MRU,2600,2900,500000,15000000,ACTIVE,true,2024-03-01,2024-10-22T19:37:14.390Z,2024-03-01T07:50:28.268Z,2024-10-22T19:37:14.390Z
9273,8417,NW454646229,WALLET,,MRU,36000,36000,500000,15000000,ACTIVE,true,2023-03-26,2024-07-28T21:04:07.550Z,2023-03-26T01:31:40.130Z,2024-07-28T21:04:07.550Z
9274,8418,NM646671891,MERCHANT,,MRU,2350,9800,500000,15000000,ACTIVE,true,2022-03-03,2023-09-18T21:22:33.767Z,2022-03-03T02:00:56.561Z,2023-09-18T21:22:33.767Z
9275,8419,NM370979428,MERCHANT,,MRU,200,4300,500000,15000000,ACTIVE,true,2024-12-12,2024-12-21T01:09:14.109Z,2024-12-12T11:21:20.585Z,2024-12-21T01:09:14.109Z
9276,8420,NW639279868,WALLET,,MRU,17519,43000,500000,15000000,ACTIVE,true,2022-04-19,2024-07-04T12:53:19.989Z,2022-04-19T09:14:13.003Z,2024-07-04T12:53:19.989Z
9277,8421,NC445566654,CORPORATE,,MRU,24000,24000,500000,15000000,ACTIVE,true,2022-12-19,2023-06-24T04:18:00.588Z,2022-12-19T02:25:10.844Z,2023-06-24T04:18:00.588Z
9278,8422,NW542421847,WALLET,,MRU,244425,260000,500000,15000000,ACTIVE,true,2022-05-22,2023-07-08T21:47:38.004Z,2022-05-22T20:10:09.647Z,2023-07-08T21:47:38.004Z
9279,8422,NW932247996,WALLET,,MRU,35950,287000,500000,15000000,ACTIVE,false,2022-05-22,2024-06-06T22:59:12.750Z,2022-05-22T20:10:09.647Z,2024-06-06T22:59:12.750Z
9280,8423,NM473512411,MERCHANT,,MRU,28000,28000,500000,15000000,ACTIVE,true,2024-05-20,2024-12-13T23:04:52.215Z,2024-05-20T18:14:16.649Z,2024-12-13T23:04:52.215Z
9281,8424,NW203026563,WALLET,,MRU,612000,12000,500000,15000000,ACTIVE,true,2022-06-01,2023-02-13T12:50:06.903Z,2022-06-01T12:45:33.521Z,2023-02-13T12:50:06.903Z
9282,8425,NW008045941,WALLET,,MRU,72000,12000,500000,15000000,ACTIVE,true,2024-02-06,2024-03-08T11:25:36.208Z,2024-02-06T19:25:45.041Z,2024-03-08T11:25:36.208Z
9283,8426,NW926442891,WALLET,,MRU,170,19000,500000,15000000,ACTIVE,true,2022-07-17,2024-01-12T15:49:44.072Z,2022-07-17T03:30:27.511Z,2024-01-12T15:49:44.072Z
9284,8427,NW226158648,WALLET,,MRU,9200,9200,500000,15000000,ACTIVE,true,2023-12-22,2024-07-27T06:37:01.794Z,2023-12-22T04:49:16.642Z,2024-07-27T06:37:01.794Z
9285,8428,NW130075693,WALLET,,MRU,15900,16000,500000,15000000,ACTIVE,true,2024-02-20,2024-09-20T01:02:21.879Z,2024-02-20T04:43:21.344Z,2024-09-20T01:02:21.879Z
9286,8429,NW326158642,WALLET,,MRU,12000,12000,500000,15000000,ACTIVE,true,2022-08-05,2023-05-31T08:37:36.181Z,2022-08-05T01:51:40.783Z,2023-05-31T08:37:36.181Z
9287,8430,NA963225961,AGENT,,MRU,46000,46000,500000,15000000,ACTIVE,true,2023-08-03,2024-09-09T10:02:54.816Z,2023-08-03T10:07:52.208Z,2024-09-09T10:02:54.816Z
9288,8431,NW020883083,WALLET,,MRU,7850,41000,500000,15000000,ACTIVE,true,2024-05-30,2024-06-22T18:46:48.589Z,2024-05-30T14:13:51.063Z,2024-06-22T18:46:48.589Z
9289,8432,NW890149951,WALLET,,MRU,12000,12000,500000,15000000,ACTIVE,true,2024-12-13,2024-12-30T21:12:36.224Z,2024-12-13T03:12:42.134Z,2024-12-30T21:12:36.224Z
9290,8433,NW638132095,WALLET,,MRU,357000,17000,500000,15000000,ACTIVE,true,2024-08-31,2024-12-29T17:22:33.529Z,2024-08-31T20:23:34.217Z,2024-12-29T17:22:33.529Z
9291,8434,NW169686675,WALLET,,MRU,624800,36000,500000,15000000,ACTIVE,true,2024-08-14,2024-10-09T20:22:20.780Z,2024-08-14T10:31:15.030Z,2024-10-09T20:22:20.780Z
9292,8435,NS047360181,SAVINGS,,MRU,23000,23000,500000,15000000,ACTIVE,true,2023-12-23,2024-04-14T17:26:11.958Z,2023-12-23T04:24:52.408Z,2024-04-14T17:26:11.958Z
9293,8436,NM824457765,MERCHANT,,MRU,47000,47000,500000,15000000,ACTIVE,true,2024-07-19,2024-12-25T11:25:52.889Z,2024-07-19T19:47:58.772Z,2024-12-25T11:25:52.889Z
9294,8437,NS468132496,SAVINGS,,MRU,4800,4800,500000,15000000,ACTIVE,true,2022-12-01,2024-07-01T13:21:54.537Z,2022-12-01T14:33:21.572Z,2024-07-01T13:21:54.537Z
9295,8438,NW064396262,WALLET,,MRU,3900,3900,500000,15000000,ACTIVE,true,2023-02-16,2024-02-16T05:39:55.514Z,2023-02-16T06:48:40.852Z,2024-02-16T05:39:55.514Z
9296,8439,NW720097303,WALLET,,MRU,3800,3800,500000,15000000,ACTIVE,true,2024-01-23,2024-07-18T23:38:58.316Z,2024-01-23T08:45:21.606Z,2024-07-18T23:38:58.316Z
9297,8440,NW926757336,WALLET,,MRU,503,5100,500000,15000000,ACTIVE,true,2024-05-22,2024-06-25T17:19:09.473Z,2024-05-22T04:44:56.776Z,2024-06-25T17:19:09.473Z
9298,8441,NS649158716,SAVINGS,,MRU,287360,496000,500000,15000000,ACTIVE,true,2023-10-31,2024-09-16T12:32:52.532Z,2023-10-31T14:57:00.256Z,2024-09-16T12:32:52.532Z
9299,8441,NS586396456,SAVINGS,,MRU,350000,350000,500000,15000000,ACTIVE,false,2023-10-31,2024-03-21T15:22:47.165Z,2023-10-31T14:57:00.256Z,2024-03-21T15:22:47.165Z
9300,8441,NS736414194,SAVINGS,,MRU,433000,434000,500000,15000000,ACTIVE,false,2023-10-31,2024-10-29T02:38:48.144Z,2023-10-31T14:57:00.256Z,2024-10-29T02:38:48.144Z
9301,8442,NW032632470,WALLET,,MRU,32000,32000,500000,15000000,ACTIVE,true,2023-04-03,2023-12-19T23:17:10.834Z,2023-04-03T10:07:31.511Z,2023-12-19T23:17:10.834Z
9302,8443,NW935626030,WALLET,,MRU,952100,69000,500000,15000000,ACTIVE,true,2023-01-14,2024-11-15T11:29:55.913Z,2023-01-14T15:14:11.912Z,2024-11-15T11:29:55.913Z
9303,8443,NW078572154,WALLET,,MRU,271000,255000,500000,15000000,ACTIVE,false,2023-01-14,2024-03-19T01:45:22.268Z,2023-01-14T15:14:11.912Z,2024-03-19T01:45:22.268Z
9304,8443,NW653814912,WALLET,,MRU,64000,64000,500000,15000000,ACTIVE,false,2023-01-14,2023-07-08T01:02:00.350Z,2023-01-14T15:14:11.912Z,2023-07-08T01:02:00.350Z
9305,8444,NM996826198,MERCHANT,,MRU,31000,31000,500000,15000000,ACTIVE,true,2022-05-26,2024-11-06T05:31:27.373Z,2022-05-26T18:20:08.354Z,2024-11-06T05:31:27.373Z
9306,8445,NC634084105,CORPORATE,,MRU,10000,10000,500000,15000000,ACTIVE,true,2024-11-06,2024-11-10T16:57:40.156Z,2024-11-06T09:49:46.455Z,2024-11-10T16:57:40.156Z
9307,8446,NW057623147,WALLET,,MRU,7600,16000,500000,15000000,ACTIVE,true,2022-03-12,2023-01-30T00:36:50.651Z,2022-03-12T00:02:48.660Z,2023-01-30T00:36:50.651Z
9308,8447,NW211240917,WALLET,,MRU,575,15000,500000,15000000,ACTIVE,true,2023-11-28,2024-04-03T00:38:27.003Z,2023-11-28T16:11:35.222Z,2024-04-03T00:38:27.003Z
9309,8448,NM875712156,MERCHANT,,MRU,4800,4800,500000,15000000,ACTIVE,true,2022-01-13,2022-05-06T06:52:41.874Z,2022-01-13T17:18:57.724Z,2022-05-06T06:52:41.874Z
9310,8449,NM191052198,MERCHANT,,MRU,191825,235000,500000,15000000,ACTIVE,true,2022-02-15,2024-10-09T10:45:20.335Z,2022-02-15T03:12:13.998Z,2024-10-09T10:45:20.335Z
9311,8449,NS120920777,SAVINGS,,MRU,811449,360000,500000,15000000,ACTIVE,false,2022-02-15,2022-06-16T12:26:34.322Z,2022-02-15T03:12:13.998Z,2022-06-16T12:26:34.322Z
9312,8450,NS526825547,SAVINGS,,MRU,2750,29000,500000,15000000,ACTIVE,true,2024-12-16,2024-12-25T16:42:38.732Z,2024-12-16T07:09:24.287Z,2024-12-25T16:42:38.732Z
9313,8451,NM731984258,MERCHANT,,MRU,150,43000,500000,15000000,ACTIVE,true,2023-12-01,2024-10-15T23:18:38.197Z,2023-12-01T18:06:54.507Z,2024-10-15T23:18:38.197Z
9314,8452,NW081209421,WALLET,,MRU,97000,97000,500000,15000000,ACTIVE,true,2023-03-14,2024-02-03T11:07:35.319Z,2023-03-14T23:32:42.429Z,2024-02-03T11:07:35.319Z
9315,8452,NS572458267,SAVINGS,,MRU,173000,173000,500000,15000000,CLOSED,false,2023-03-14,2023-11-01T14:00:00.200Z,2023-03-14T23:32:42.429Z,2023-11-01T14:00:00.200Z
9316,8453,NS242086436,SAVINGS,,MRU,1000,13000,500000,15000000,ACTIVE,true,2022-10-21,2023-04-05T01:47:48.528Z,2022-10-21T05:24:40.622Z,2023-04-05T01:47:48.528Z
9317,8454,NM565998435,MERCHANT,,MRU,1093200,1200,500000,15000000,ACTIVE,true,2024-04-22,2024-07-17T07:23:11.267Z,2024-04-22T18:10:44.824Z,2024-07-17T07:23:11.267Z
9318,8455,NW668588519,WALLET,,MRU,20000,20000,500000,15000000,ACTIVE,true,2023-12-01,2024-04-10T22:02:54.618Z,2023-12-01T12:03:39.478Z,2024-04-10T22:02:54.618Z
9319,8456,NW773641109,WALLET,,MRU,6300,6300,500000,15000000,ACTIVE,true,2024-08-03,2024-08-24T03:10:06.233Z,2024-08-03T11:16:25.976Z,2024-08-24T03:10:06.233Z
9320,8457,NW104737162,WALLET,,MRU,1820,14000,500000,15000000,ACTIVE,true,2024-08-18,2024-10-04T22:13:45.942Z,2024-08-18T00:43:02.117Z,2024-10-04T22:13:45.942Z
9321,8458,NS404775858,SAVINGS,,MRU,700,700,500000,15000000,ACTIVE,true,2023-06-14,2023-11-09T15:42:02.515Z,2023-06-14T02:10:19.622Z,2023-11-09T15:42:02.515Z
9322,8459,NA592705011,AGENT,,MRU,4250,47000,500000,15000000,ACTIVE,true,2024-08-26,2024-12-03T04:01:23.995Z,2024-08-26T03:32:02.487Z,2024-12-03T04:01:23.995Z
9323,8460,NS838032961,SAVINGS,,MRU,6700,6700,500000,15000000,ACTIVE,true,2024-12-30,2024-12-30T18:59:19.304Z,2024-12-30T01:23:36.895Z,2024-12-30T18:59:19.304Z
9324,8461,NW838102370,WALLET,,MRU,528000,18000,500000,15000000,ACTIVE,true,2024-09-08,2024-11-07T17:45:36.746Z,2024-09-08T16:04:11.677Z,2024-11-07T17:45:36.746Z
9325,8462,NW632535368,WALLET,,MRU,14000,14000,500000,15000000,ACTIVE,true,2022-02-20,2024-09-28T23:30:52.188Z,2022-02-20T18:18:46.880Z,2024-09-28T23:30:52.188Z
9326,8463,NW792899396,WALLET,,MRU,60000,20000,500000,15000000,ACTIVE,true,2023-11-09,2024-01-30T04:12:28.526Z,2023-11-09T10:32:26.674Z,2024-01-30T04:12:28.526Z
9327,8464,NS328186631,SAVINGS,,MRU,12000,12000,500000,15000000,ACTIVE,true,2022-02-22,2023-11-01T09:52:49.471Z,2022-02-22T06:23:37.362Z,2023-11-01T09:52:49.471Z
9328,8465,NW373066067,WALLET,,MRU,500,3400,500000,15000000,ACTIVE,true,2022-11-03,2024-10-15T23:04:08.482Z,2022-11-03T01:39:40.337Z,2024-10-15T23:04:08.482Z
9329,8466,NS335765600,SAVINGS,,MRU,14680,16000,500000,15000000,ACTIVE,true,2024-05-06,2024-10-05T18:43:07.585Z,2024-05-06T14:32:57.855Z,2024-10-05T18:43:07.585Z
9330,8467,NW476252343,WALLET,,MRU,14000,14000,500000,15000000,ACTIVE,true,2023-05-26,2024-06-01T23:51:35.801Z,2023-05-26T22:08:01.249Z,2024-06-01T23:51:35.801Z
9331,8468,NM905672789,MERCHANT,,MRU,28000,28000,500000,15000000,ACTIVE,true,2024-09-12,2024-12-15T14:43:05.593Z,2024-09-12T11:26:41.551Z,2024-12-15T14:43:05.593Z
9332,8469,NW135383725,WALLET,,MRU,2100,2100,500000,15000000,ACTIVE,true,2022-07-09,2023-10-05T11:14:59.981Z,2022-07-09T10:12:27.349Z,2023-10-05T11:14:59.981Z
9333,8470,NW535049796,WALLET,,MRU,15700,7700,500000,15000000,ACTIVE,true,2024-09-28,2024-12-30T04:37:30.297Z,2024-09-28T13:08:08.736Z,2024-12-30T04:37:30.297Z
9334,8471,NW808216840,WALLET,,MRU,645000,45000,500000,15000000,ACTIVE,true,2024-03-17,2024-07-14T05:53:20.015Z,2024-03-17T11:23:34.676Z,2024-07-14T05:53:20.015Z
9335,8472,NC809291363,CORPORATE,,MRU,5600,14000,500000,15000000,ACTIVE,true,2024-03-13,2024-05-23T09:27:29.784Z,2024-03-13T22:13:35.282Z,2024-05-23T09:27:29.784Z
9336,8473,NW759871363,WALLET,,MRU,47000,47000,500000,15000000,ACTIVE,true,2024-08-18,2024-12-24T20:01:59.273Z,2024-08-18T14:54:46.245Z,2024-12-24T20:01:59.273Z
9337,8474,NS947821021,SAVINGS,,MRU,11350,17000,500000,15000000,ACTIVE,true,2023-07-17,2024-03-03T01:47:47.979Z,2023-07-17T04:18:15.936Z,2024-03-03T01:47:47.979Z
9338,8475,NW082982301,WALLET,,MRU,529950,31000,500000,15000000,ACTIVE,true,2023-11-13,2024-02-21T22:53:49.899Z,2023-11-13T15:06:15.368Z,2024-02-21T22:53:49.899Z
9339,8476,NM730648398,MERCHANT,,MRU,150,9300,500000,15000000,ACTIVE,true,2022-07-28,2024-10-15T22:47:43.473Z,2022-07-28T05:21:20.252Z,2024-10-15T22:47:43.473Z
9340,8477,NW332901835,WALLET,,MRU,8100,25000,500000,15000000,ACTIVE,true,2023-03-11,2023-10-16T10:11:26.157Z,2023-03-11T04:14:34.773Z,2023-10-16T10:11:26.157Z
9341,8478,NM722936541,MERCHANT,,MRU,12000,12000,500000,15000000,CLOSED,true,2023-03-18,2024-02-13T02:44:08.613Z,2023-03-18T12:45:05.620Z,2024-02-13T02:44:08.613Z
9342,8479,NM543302178,MERCHANT,,MRU,21025,10000,500000,15000000,ACTIVE,true,2024-03-27,2024-05-14T10:36:45.391Z,2024-03-27T18:37:58.011Z,2024-05-14T10:36:45.391Z
9343,8480,NS891827136,SAVINGS,,MRU,788475,20000,500000,15000000,ACTIVE,true,2022-09-05,2023-02-22T16:19:48.400Z,2022-09-05T06:48:32.304Z,2023-02-22T16:19:48.400Z
9344,8481,NW442971229,WALLET,,MRU,14000,14000,500000,15000000,FROZEN,true,2024-06-06,2024-07-07T12:33:06.678Z,2024-06-06T04:59:54.085Z,2024-07-07T12:33:06.678Z
9345,8482,NW744778514,WALLET,,MRU,4200,4200,500000,15000000,ACTIVE,true,2024-08-05,2024-10-08T10:46:20.124Z,2024-08-05T20:10:39.517Z,2024-10-08T10:46:20.124Z
9346,8483,NW102645188,WALLET,,MRU,30000,22000,500000,15000000,ACTIVE,true,2024-02-15,2024-10-05T16:30:09.616Z,2024-02-15T12:22:21.420Z,2024-10-05T16:30:09.616Z
9347,8484,NW201005458,WALLET,,MRU,49000,49000,500000,15000000,ACTIVE,true,2023-09-06,2024-07-09T11:29:12.845Z,2023-09-06T15:30:57.170Z,2024-07-09T11:29:12.845Z
9348,8485,NA109770059,AGENT,,MRU,4090061,32000,500000,15000000,ACTIVE,true,2022-08-26,2024-06-04T13:50:49.070Z,2022-08-26T00:41:40.293Z,2024-06-04T13:50:49.070Z
9349,8486,NA797315627,AGENT,,MRU,13000,13000,500000,15000000,ACTIVE,true,2022-03-31,2022-09-11T22:43:52.608Z,2022-03-31T19:58:09.192Z,2022-09-11T22:43:52.608Z
9350,8487,NW363497495,WALLET,,MRU,453000,453000,500000,15000000,DORMANT,true,2022-10-27,2022-11-17T07:45:44.042Z,2022-10-27T16:07:06.806Z,2022-11-17T07:45:44.042Z
9351,8487,NS256509542,SAVINGS,,MRU,332000,332000,500000,15000000,ACTIVE,false,2022-10-27,2023-04-30T12:49:41.726Z,2022-10-27T16:07:06.806Z,2023-04-30T12:49:41.726Z
9352,8488,NW528257847,WALLET,,MRU,34000,34000,500000,15000000,ACTIVE,true,2024-01-18,2024-04-07T07:07:41.979Z,2024-01-18T00:59:52.909Z,2024-04-07T07:07:41.979Z
9353,8489,NS794561267,SAVINGS,,MRU,3500,3500,500000,15000000,ACTIVE,true,2024-11-01,2024-12-06T11:04:04.015Z,2024-11-01T13:46:04.740Z,2024-12-06T11:04:04.015Z
9354,8490,NW655859500,WALLET,,MRU,4300,4300,500000,15000000,ACTIVE,true,2023-01-02,2024-06-26T01:28:40.882Z,2023-01-02T21:43:17.131Z,2024-06-26T01:28:40.882Z
9355,8491,NW974525094,WALLET,,MRU,1500,1500,500000,15000000,ACTIVE,true,2022-06-10,2024-12-06T12:55:41.254Z,2022-06-10T18:12:54.841Z,2024-12-06T12:55:41.254Z
9356,8492,NW311199218,WALLET,,MRU,1150,14000,500000,15000000,ACTIVE,true,2023-12-21,2024-09-24T14:40:59.004Z,2023-12-21T11:38:15.975Z,2024-09-24T14:40:59.004Z
9357,8493,NM487536788,MERCHANT,,MRU,55000,19000,500000,15000000,ACTIVE,true,2022-11-20,2022-11-28T02:47:50.657Z,2022-11-20T04:34:22.289Z,2022-11-28T02:47:50.657Z
9358,8494,NW611788988,WALLET,,MRU,602900,34000,500000,15000000,ACTIVE,true,2022-09-18,2023-12-07T14:56:55.104Z,2022-09-18T18:46:23.231Z,2023-12-07T14:56:55.104Z
9359,8495,NW373510983,WALLET,,MRU,33000,33000,500000,15000000,ACTIVE,true,2022-08-24,2022-10-30T04:03:52.093Z,2022-08-24T00:45:47.733Z,2022-10-30T04:03:52.093Z
9360,8496,NW289194643,WALLET,,MRU,2250,18000,500000,15000000,ACTIVE,true,2022-08-27,2024-07-04T04:08:08.520Z,2022-08-27T15:53:44.168Z,2024-07-04T04:08:08.520Z
9361,8497,NW799170524,WALLET,,MRU,9000,4500,500000,15000000,ACTIVE,true,2023-08-21,2023-10-02T02:39:05.745Z,2023-08-21T07:42:23.753Z,2023-10-02T02:39:05.745Z
9362,8498,NC433297157,CORPORATE,,MRU,650,5900,500000,15000000,ACTIVE,true,2022-03-15,2024-06-15T19:57:04.974Z,2022-03-15T19:11:01.393Z,2024-06-15T19:57:04.974Z
9363,8499,NW455462455,WALLET,,MRU,45600,36000,500000,15000000,ACTIVE,true,2023-06-13,2024-07-22T03:05:22.214Z,2023-06-13T07:48:38.371Z,2024-07-22T03:05:22.214Z
9364,8500,NW983326912,WALLET,,MRU,273,18000,500000,15000000,ACTIVE,true,2022-12-08,2024-08-25T08:34:10.043Z,2022-12-08T03:31:30.582Z,2024-08-25T08:34:10.043Z
9365,8501,NW833711028,WALLET,,MRU,3000,3000,500000,15000000,ACTIVE,true,2024-11-14,2024-12-23T00:51:56.586Z,2024-11-14T08:10:24.443Z,2024-12-23T00:51:56.586Z
9366,8502,NS012880086,SAVINGS,,MRU,49010,50000,500000,15000000,ACTIVE,true,2022-04-12,2024-11-05T21:38:44.095Z,2022-04-12T18:26:26.011Z,2024-11-05T21:38:44.095Z
9367,8503,NW019044667,WALLET,,MRU,20000,20000,500000,15000000,FROZEN,true,2024-05-05,2024-05-30T17:18:52.808Z,2024-05-05T07:05:00.091Z,2024-05-30T17:18:52.808Z
9368,8504,NW476823210,WALLET,,MRU,32000,32000,500000,15000000,ACTIVE,true,2024-09-14,2024-12-11T22:58:28.737Z,2024-09-14T08:59:12.053Z,2024-12-11T22:58:28.737Z
9369,8505,NW584202077,WALLET,,MRU,179200,1800,500000,15000000,ACTIVE,true,2024-08-08,2024-12-01T23:22:07.791Z,2024-08-08T06:11:42.443Z,2024-12-01T23:22:07.791Z
9370,8506,NS521308183,SAVINGS,,MRU,9760,11000,500000,15000000,ACTIVE,true,2024-06-09,2024-10-17T11:40:06.874Z,2024-06-09T18:29:46.145Z,2024-10-17T11:40:06.874Z
9371,8507,NW472371340,WALLET,,MRU,30350,44000,500000,15000000,ACTIVE,true,2024-08-10,2024-08-30T22:23:16.851Z,2024-08-10T10:32:31.912Z,2024-08-30T22:23:16.851Z
9372,8508,NW207261741,WALLET,,MRU,3800,3800,500000,15000000,ACTIVE,true,2022-05-30,2023-04-14T00:26:56.383Z,2022-05-30T07:03:34.709Z,2023-04-14T00:26:56.383Z
9373,8509,NW489016533,WALLET,,MRU,1561,4200,500000,15000000,ACTIVE,true,2024-03-10,2024-08-24T14:30:30.268Z,2024-03-10T10:40:18.497Z,2024-08-24T14:30:30.268Z
9374,8510,NW581542134,WALLET,,MRU,5800,5800,500000,15000000,ACTIVE,true,2022-11-03,2023-04-29T03:47:36.582Z,2022-11-03T10:34:26.681Z,2023-04-29T03:47:36.582Z
9375,8511,NW469951689,WALLET,,MRU,1850,11000,500000,15000000,ACTIVE,true,2024-02-20,2024-09-28T00:39:37.728Z,2024-02-20T20:09:59.816Z,2024-09-28T00:39:37.728Z
9376,8512,NW063234686,WALLET,,MRU,45000,45000,500000,15000000,DORMANT,true,2023-09-03,2023-11-05T13:05:39.789Z,2023-09-03T06:46:28.166Z,2023-11-05T13:05:39.789Z
9377,8513,NW880559087,WALLET,,MRU,132650,18000,500000,15000000,ACTIVE,true,2024-03-31,2024-06-24T08:36:45.715Z,2024-03-31T12:45:13.803Z,2024-06-24T08:36:45.715Z
9378,8514,NW678137451,WALLET,,MRU,48000,48000,500000,15000000,ACTIVE,true,2022-04-04,2022-09-18T23:46:24.656Z,2022-04-04T02:05:15.563Z,2022-09-18T23:46:24.656Z
9379,8515,NA077666163,AGENT,,MRU,24076,46000,500000,15000000,ACTIVE,true,2024-05-29,2024-12-21T17:28:55.178Z,2024-05-29T12:56:42.628Z,2024-12-21T17:28:55.178Z
9380,8516,NW655788660,WALLET,,MRU,349,3800,500000,15000000,ACTIVE,true,2023-05-03,2024-03-25T20:25:36.750Z,2023-05-03T20:36:07.045Z,2024-03-25T20:25:36.750Z
9381,8517,NW124215275,WALLET,,MRU,0,3700,500000,15000000,ACTIVE,true,2022-04-17,2022-08-27T02:13:09.528Z,2022-04-17T16:45:16.717Z,2022-08-27T02:13:09.528Z
9382,8518,NW389292419,WALLET,,MRU,62500,46000,500000,15000000,ACTIVE,true,2024-06-07,2024-06-17T23:53:42.984Z,2024-06-07T06:06:51.034Z,2024-06-17T23:53:42.984Z
9383,8519,NW371022343,WALLET,,MRU,245678,211000,500000,15000000,ACTIVE,true,2024-05-23,2024-06-14T14:30:19.023Z,2024-05-23T19:25:25.569Z,2024-06-14T14:30:19.023Z
9384,8519,NW102668762,WALLET,,MRU,330000,330000,500000,15000000,ACTIVE,false,2024-05-23,2024-06-14T04:05:51.848Z,2024-05-23T19:25:25.569Z,2024-06-14T04:05:51.848Z
9385,8519,NW619861603,WALLET,,MRU,59480,200000,500000,15000000,ACTIVE,false,2024-05-23,2024-09-08T03:22:20.626Z,2024-05-23T19:25:25.569Z,2024-09-08T03:22:20.626Z
9386,8520,NW279253006,WALLET,,MRU,1260500,11000,500000,15000000,ACTIVE,true,2024-12-02,2024-12-13T23:43:02.772Z,2024-12-02T16:03:01.373Z,2024-12-13T23:43:02.772Z
9387,8521,NC709739566,CORPORATE,,MRU,8000,8000,500000,15000000,ACTIVE,true,2022-02-06,2024-01-20T05:25:40.259Z,2022-02-06T22:43:10.831Z,2024-01-20T05:25:40.259Z
9388,8522,NW384611487,WALLET,,MRU,875,4500,500000,15000000,ACTIVE,true,2023-10-13,2024-10-21T19:31:17.487Z,2023-10-13T11:36:05.895Z,2024-10-21T19:31:17.487Z
9389,8523,NM627573728,MERCHANT,,MRU,407910,29000,500000,15000000,ACTIVE,true,2024-09-27,2024-12-10T14:28:54.638Z,2024-09-27T06:19:19.648Z,2024-12-10T14:28:54.638Z
9390,8524,NM809891462,MERCHANT,,MRU,2125,8300,500000,15000000,ACTIVE,true,2024-07-29,2024-09-05T14:15:01.133Z,2024-07-29T09:20:08.914Z,2024-09-05T14:15:01.133Z
9391,8525,NS215569645,SAVINGS,,MRU,11000,11000,500000,15000000,ACTIVE,true,2024-04-07,2024-07-15T17:14:09.512Z,2024-04-07T08:52:11.099Z,2024-07-15T17:14:09.512Z
9392,8526,NS044641137,SAVINGS,,MRU,30600,17000,500000,15000000,ACTIVE,true,2024-12-22,2024-12-27T00:51:41.397Z,2024-12-22T11:14:53.833Z,2024-12-27T00:51:41.397Z
9393,8527,NW999472380,WALLET,,MRU,429000,429000,500000,15000000,FROZEN,true,2022-04-28,2023-11-22T17:57:30.147Z,2022-04-28T00:52:48.949Z,2023-11-22T17:57:30.147Z
9394,8527,NS093225240,SAVINGS,,MRU,63000,54000,500000,15000000,ACTIVE,false,2022-04-28,2023-10-29T00:51:09.429Z,2022-04-28T00:52:48.949Z,2023-10-29T00:51:09.429Z
9395,8528,NW249759197,WALLET,,MRU,27000,27000,500000,15000000,ACTIVE,true,2024-10-29,2024-11-17T08:15:15.048Z,2024-10-29T11:10:57.306Z,2024-11-17T08:15:15.048Z
9396,8529,NW944217235,WALLET,,MRU,21700,10000,500000,15000000,ACTIVE,true,2023-12-10,2024-10-15T07:25:24.795Z,2023-12-10T02:32:14.312Z,2024-10-15T07:25:24.795Z
9397,8530,NA788738966,AGENT,,MRU,150,10000,500000,15000000,ACTIVE,true,2023-09-30,2023-12-03T18:03:58.224Z,2023-09-30T02:52:30.938Z,2023-12-03T18:03:58.224Z
9398,8531,NW262522876,WALLET,,MRU,73800,18000,500000,15000000,ACTIVE,true,2024-06-19,2024-12-01T13:36:49.509Z,2024-06-19T21:33:32.882Z,2024-12-01T13:36:49.509Z
